,Year,Model,ExpID,laptype,SignAcc,MAE,50-Risk,90-Risk
0,Indy500-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.09770114942528736,4.224137931034483,0.267078488372093,0.2464389534883722
1,Indy500-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.5919540229885057,3.6206896551724137,0.22892441860465115,0.22718023255813954
2,Indy500-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.5977011494252874,3.4942528735632186,0.22093023255813954,0.22209302325581393
3,Indy500-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.5114942528735632,4.160919540229885,0.26308139534883723,0.2450581395348837
4,Indy500-2018,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.7413793103448276,2.5517241379310347,0.16170058139534885,0.11803779069767441
5,Indy500-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.08823529411764706,4.009803921568627,0.27303070761014686,0.24686248331108146
6,Indy500-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.5588235294117647,3.4411764705882355,0.23431241655540722,0.2177570093457945
7,Indy500-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.6274509803921569,3.1862745098039214,0.21695594125500667,0.20467289719626172
8,Indy500-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.5294117647058824,4.019607843137255,0.27369826435246997,0.2106809078771695
9,Indy500-2018,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.7156862745098039,2.480392156862745,0.17156208277703605,0.13631508678237653
10,Indy500-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.1111111111111111,4.527777777777778,0.25996810207336524,0.24593301435406698
11,Indy500-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.6388888888888888,3.875,0.22248803827751196,0.23843700159489628
12,Indy500-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.5555555555555556,3.9305555555555554,0.22567783094098884,0.24290271132376393
13,Indy500-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.4861111111111111,4.361111111111111,0.2503987240829346,0.28612440191387556
14,Indy500-2018,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.7777777777777778,2.6527777777777777,0.14992025518341306,0.09620414673046253
